,City,Latitude,Longitude,Country,pm25_present,pm25_unit,pm25_mean,pm25_median,no2_present,no2_unit,no2_mean,no2_median,o3_present,o3_unit,o3_mean,o3_median,pm10_present,pm10_unit,pm10_mean,pm10_median,co_present,co_unit,co_mean,co_median,so2_present,so2_unit,so2_mean,so2_median,bc_present,bc_unit,bc_mean,bc_median
666,Stavanger,58.951877,5.721875,NO,True,µg/m³,1.50938703705,1.5499999999999998,True,µg/m³,7.433194596866667,3.8736658552499996,False,,,,True,µg/m³,2.3415273148,2.0356722222,False,,,,False,,,,False,,,
667,Samut Prakan,13.567696531322,100.54340633012,TH,False,,,,False,,,,False,,,,True,µg/m³,41.333333333333336,47.0,True,ppm,0.9125,0.915,False,,,,False,,,
668,Oslo,59.93233,10.72447,NO,True,µg/m³,3.7630716842666665,3.6550277778,True,µg/m³,14.666665729837502,13.2612523531,False,,,,True,µg/m³,4.8924185429,5.385,True,µg/m³,214.26758175,214.26758175,False,,,,False,,,
669,Beijing,39.95,116.47,CN,True,µg/m³,7.5,7.5,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
670,Guangzhou,23.12,113.32,CN,True,µg/m³,40.5,40.5,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
671,Colombo,6.913253,79.848684,LK,True,µg/m³,35.5,35.5,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
672,Chengdu,30.63,104.07,CN,True,µg/m³,81.5,81.5,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
673,Mo i Rana,66.312191,14.149923,NO,True,µg/m³,7.37958333335,7.37958333335,True,µg/m³,20.43571078635,20.43571078635,False,,,,True,µg/m³,10.60002777775,10.60002777775,False,,,,False,,,,False,,,
674,Tromsø,69.65625,18.96372,NO,True,µg/m³,3.5,3.5,True,µg/m³,7.9190359818000005,7.9190359818000005,False,,,,True,µg/m³,4.7575,4.675000000000001,False,,,,False,,,,False,,,
675,Mumbai,19.041847,72.865513,IN,True,µg/m³,177.32333333333335,105.92,True,µg/m³,62.71,62.71,True,µg/m³,47.795,47.795,True,µg/m³,230.375,230.375,True,µg/m³,3815.0,3815.0,True,µg/m³,32.675,32.675,False,,,
676,Tønsberg,59.263725,10.411165,NO,True,µg/m³,3.2205791666500003,3.2205791666500003,False,,,,False,,,,True,µg/m³,4.14748194445,4.14748194445,False,,,,False,,,,False,,,
677,Rayong,12.680918537711,101.27357778829,TH,False,,,,False,,,,False,,,,True,µg/m³,35.666666666666664,31.0,True,ppm,0.746,0.98,False,,,,False,,,
678,Bodø,67.275501,14.419057,NO,True,µg/m³,1.1826388889000001,1.1826388889000001,True,µg/m³,3.3260040159499997,3.3260040159499997,False,,,,True,µg/m³,1.21166666665,1.21166666665,False,,,,False,,,,False,,,
679,Noida,28.5447608,77.3231257,IN,True,µg/m³,285.57461538461536,304.0,True,µg/m³,47.64076923076922,54.6,True,µg/m³,13.627692307692307,12.8,True,µg/m³,380.25615384615384,414.0,True,µg/m³,4718.461538461538,5390.0,True,µg/m³,10.928571428571429,11.1,False,,,
680,Harstad,68.79222701,16.53742346,NO,True,µg/m³,4.9010287063,4.9010287063,True,µg/m³,12.0407012465,12.0407012465,False,,,,True,µg/m³,5.295126121899999,5.295126121899999,False,,,,False,,,,False,,,
681,Fredrikstad,59.210191,10.940097,NO,True,µg/m³,2.779555555575,2.40234583335,True,µg/m³,11.408761205449998,10.826441573,False,,,,True,µg/m³,3.4018256944250003,2.92937916665,False,,,,False,,,,False,,,
682,Lørenskog,59.928612,10.953203,NO,True,µg/m³,5.01788888885,5.01788888885,False,,,,False,,,,True,µg/m³,5.77231944445,5.77231944445,False,,,,False,,,,False,,,
683,Puchuncaví,-32.764139,-71.480882901344,CL,True,µg/m³,4.4799999999999995,4.4799999999999995,True,µg/m³,7.637499999999999,7.654999999999999,True,µg/m³,19.755000000000003,19.314999999999998,True,µg/m³,26.23,21.119999999999997,True,µg/m³,121.175,121.175,True,µg/m³,11.188749999999999,7.875,False,,,
684,Nakhon Ratchasima,14.976785802969,102.10219652705,TH,False,,,,False,,,,False,,,,True,µg/m³,44.666666666666664,45.0,True,ppm,0.58,0.55,False,,,,False,,,
685,Sarpsborg,59.27377544,11.08919017,NO,True,µg/m³,5.0,5.0,False,,,,False,,,,True,µg/m³,6.25,6.25,False,,,,True,µg/m³,49.985118138,49.985118138,False,,,
686,Bangkok,13.666116121283,100.48660439296,TH,False,,,,False,,,,False,,,,True,µg/m³,45.6875,42.0,True,ppm,1.3014285714285716,1.175,False,,,,False,,,
687,Bergen,60.395929,5.312674,NO,True,µg/m³,4.644388333330001,4.70906805555,True,µg/m³,37.86057113798999,41.206938506949996,True,µg/m³,-0.16083333335,-0.16083333335,True,µg/m³,10.24706249999,10.82860277775,False,,,,False,,,,False,,,
688,Bærum,59.90608,10.5839,NO,True,µg/m³,3.45,3.3,True,µg/m³,7.5904689878,6.582267316499999,True,µg/m³,29.3,29.3,True,µg/m³,3.8500000000000005,3.65,False,,,,False,,,,False,,,
689,Gjøvik,60.79089,10.6967,NO,True,µg/m³,4.040064425,4.040064425,True,µg/m³,6.6984161471,6.6984161471,False,,,,True,µg/m³,12.35424805,12.35424805,False,,,,False,,,,False,,,
690,Moss,59.433471,10.66176236,NO,True,µg/m³,3.0143750000000002,3.0143750000000002,True,µg/m³,5.232851815949999,5.232851815949999,False,,,,True,µg/m³,3.37683333335,3.37683333335,False,,,,False,,,,False,,,
691,Yala,6.5499937928872,101.27999862621,TH,False,,,,False,,,,False,,,,True,µg/m³,23.0,23.0,True,ppm,1.685,1.685,False,,,,False,,,
692,Elverum,60.88364255,11.55930063,NO,True,µg/m³,2.17816944445,2.17816944445,False,,,,False,,,,True,µg/m³,6.7997388889,6.7997388889,False,,,,False,,,,False,,,
693,Lamphun,18.564721437399,99.011144750057,TH,False,,,,False,,,,False,,,,True,µg/m³,37.0,37.0,True,ppm,0.5,0.5,False,,,,False,,,
694,Hamar,60.79646,11.09777,NO,True,µg/m³,1.65458421665,1.65458421665,True,µg/m³,5.86139943235,5.86139943235,False,,,,True,µg/m³,10.352725799949999,10.352725799949999,False,,,,False,,,,False,,,
695,Sa Kaeo,13.689028480765,102.50620686398,TH,False,,,,False,,,,False,,,,True,µg/m³,36.0,36.0,False,,,,False,,,,False,,,
696,Lillehammer,61.11288,10.46497,NO,True,µg/m³,4.022986111100001,4.0973611111,True,µg/m³,11.220548914625,10.9968737444,False,,,,True,µg/m³,18.295673611125,16.16633333335,False,,,,False,,,,False,,,
697,Ålesund,62.470622,6.153501,NO,False,,,,True,µg/m³,7.7235250486,7.7235250486,False,,,,True,µg/m³,8.2225,10.175,False,,,,False,,,,False,,,
698,Narvik,68.435397,17.424891,NO,True,µg/m³,8.41468055555,8.41468055555,False,,,,False,,,,True,µg/m³,11.151299999999999,11.151299999999999,False,,,,False,,,,False,,,
699,Lillesand,58.25602,8.35935,NO,False,,,,False,,,,False,,,,False,,,,False,,,,True,µg/m³,0.0,0.0,False,,,
700,Lillestrøm,59.955477,11.073983,NO,True,µg/m³,3.2613625749999997,3.2613625749999997,True,µg/m³,2.11655286425,2.11655286425,False,,,,True,µg/m³,3.62877835,3.62877835,False,,,,False,,,,False,,,
701,Ghaziabad,28.6603346,77.3572563,IN,True,µg/m³,276.3333333333333,281.0,True,µg/m³,81.19999999999999,81.69999999999999,True,µg/m³,15.333333333333334,15.05,True,µg/m³,376.8333333333333,374.0,True,µg/m³,2476.6666666666665,2475.0,True,µg/m³,10.116666666666665,10.350000000000001,False,,,
702,Kristiansand,58.14703,7.98662,NO,False,,,,True,µg/m³,10.851517896025001,9.589067713150001,False,,,,True,µg/m³,14.8388888889,15.0,False,,,,False,,,,False,,,
703,Sør-Varanger,69.45505,30.04075,NO,False,,,,False,,,,False,,,,False,,,,False,,,,True,µg/m³,2.5924873675,2.71008543145,False,,,
704,Hurdal,60.37288,11.07407,NO,False,,,,False,,,,True,µg/m³,24.2,24.2,False,,,,False,,,,False,,,,False,,,
705,Tustervatn,65.83089,13.90655,NO,False,,,,False,,,,True,µg/m³,26.0,26.0,False,,,,False,,,,False,,,,False,,,
706,Drammen,59.73325,10.21187,NO,False,,,,True,µg/m³,19.602910854100003,19.602910854100003,False,,,,True,µg/m³,5.83,5.83,False,,,,False,,,,False,,,
707,Birkenes,58.38846,8.2519,NO,False,,,,False,,,,True,µg/m³,53.112,53.112,False,,,,False,,,,False,,,,False,,,
708,Sandve,59.19722,5.20148,NO,False,,,,False,,,,True,µg/m³,56.5,56.5,False,,,,False,,,,False,,,,False,,,
709,Prestebakke,58.99677,11.52769,NO,False,,,,False,,,,True,µg/m³,15.0,15.0,False,,,,False,,,,False,,,,False,,,
710,Gurugram,28.4501238,77.0263051,IN,True,µg/m³,217.73749999999998,217.105,True,µg/m³,61.3775,60.644999999999996,True,µg/m³,5.1,5.29,False,,,,True,µg/m³,320.0,275.0,True,µg/m³,13.7625,13.76,False,,,
711,Chikkaballapur,13.428828,77.731418,IN,True,µg/m³,39.142857142857146,40.0,True,µg/m³,48.22,51.1,True,µg/m³,7.417142857142857,7.25,True,µg/m³,69.28571428571429,69.0,True,µg/m³,0.4757142857142857,0.42,True,µg/m³,8.683333333333334,8.75,False,,,
712,Baghpat,28.974801,77.213357,IN,True,µg/m³,201.0,198.0,True,µg/m³,33.6,33.75,False,,,,True,µg/m³,237.66666666666666,232.0,True,µg/m³,1322.0,1330.0,True,µg/m³,5.883333333333334,5.95,False,,,
713,Hapur,28.725645,77.749675,IN,True,µg/m³,205.28571428571428,206.0,True,µg/m³,60.97142857142857,60.8,True,µg/m³,3.085714285714286,3.2,True,µg/m³,284.85714285714283,278.0,True,µg/m³,1572.0,1550.0,True,µg/m³,6.514285714285714,6.4,False,,,
714,Ljubljana Bežigrad,46.065497,14.512704,SI,False,,,,False,,,,False,,,,True,µg/m³,21.0,21.0,False,,,,False,,,,False,,,
715,Celje,46.234476,15.262438,SI,False,,,,False,,,,False,,,,True,µg/m³,25.0,25.0,False,,,,False,,,,False,,,
716,Murska Sobota,46.6525,16.1961,SI,False,,,,False,,,,False,,,,True,µg/m³,61.0,61.0,False,,,,False,,,,False,,,
717,Nova Gorica,45.955514,13.652398,SI,False,,,,False,,,,False,,,,True,µg/m³,21.5,21.5,False,,,,False,,,,False,,,
718,Koper,45.542967,13.713539,SI,False,,,,False,,,,False,,,,True,µg/m³,10.0,10.0,False,,,,False,,,,False,,,
719,Trbovlje,46.138744,15.035197,SI,False,,,,False,,,,False,,,,True,µg/m³,19.5,19.5,False,,,,False,,,,False,,,
720,Salamanca,-31.889278312544,-70.629311769684,CL,False,,,,False,,,,False,,,,True,µg/m³,4.1,4.1,False,,,,False,,,,False,,,
721,Durgapur,23.5404352,87.2892225,IN,False,,,,False,,,,False,,,,True,µg/m³,134.96666666666667,122.36,True,µg/m³,770.0,920.0,True,µg/m³,10.423333333333334,11.14,False,,,
722,Siliguri,26.6883049,88.412668,IN,True,µg/m³,42.47,40.42,True,µg/m³,37.946666666666665,36.38,True,µg/m³,5.05,5.05,True,µg/m³,80.39500000000001,80.39500000000001,True,µg/m³,245.0,245.0,False,,,,False,,,
723,איזור יהודה,31.06917,35.39764,IL,False,,,,False,,,,False,,,,False,,,,True,ppm,0.8242774566473989,0.8,False,,,,False,,,
724,שפלה פנימית,31.9346,34.90809,IL,False,,,,False,,,,False,,,,False,,,,True,ppm,0.3565384615384614,0.3,False,,,,False,,,
725,שומרון,32.10348,35.16779,IL,False,,,,False,,,,False,,,,False,,,,True,ppm,0.39841269841269816,0.4,False,,,,False,,,
726,Escaldes-Engordany,42.5096939994651,1.539138,AD,False,,,,True,µg/m³,24.0,24.0,True,µg/m³,41.0,41.5,True,µg/m³,27.5,27.5,True,µg/m³,200.0,200.0,False,,,,False,,,
727,Hovedstaden,55.6743033303032,12.571113917497,DK,False,,,,True,µg/m³,6.0875,0.06,True,µg/m³,20.485,16.695,False,,,,True,µg/m³,115.0,105.0,True,µg/m³,0.335,0.335,False,,,
728,Porto,41.187778,-8.672222,PT,True,µg/m³,5.25,5.0,True,µg/m³,10.215384615384616,8.4,True,µg/m³,32.916666666666664,30.0,True,µg/m³,13.5,11.5,True,µg/m³,101.0,101.0,True,µg/m³,2.5,2.5,False,,,
729,Hlavní město Praha,50.0073051452637,14.44593334198,CZ,True,µg/m³,30.141666666666666,29.5,True,µg/m³,21.734482758620693,20.3,True,µg/m³,19.337500000000002,22.6,True,µg/m³,40.53589743589743,39.6,True,µg/m³,383.00001000000003,349.500015,True,µg/m³,1.3,1.3,False,,,
730,Budapest,47.4308357194652,18.96000862,HU,False,,,,True,µg/m³,38.307984250000004,39.83339,True,µg/m³,4.6399894999999995,2.20039,True,µg/m³,74.21079399999999,74.68957,True,µg/m³,1184.658935,1048.369375,True,µg/m³,4.986091,3.4225719999999997,False,,,
731,Wicklow,53.187222,-6.121667,IE,False,,,,False,,,,True,µg/m³,69.79481166666666,69.72055,False,,,,False,,,,False,,,,False,,,
732,Liepaja,56.5231749995064,21.004694,LV,False,,,,False,,,,False,,,,False,,,,True,µg/m³,0.27666666666666667,0.28,False,,,,False,,,
733,Centar Municipality,41.991999999466,21.423,MK,True,µg/m³,44.698899999999995,44.698899999999995,False,,,,False,,,,True,µg/m³,104.751,104.751,False,,,,False,,,,False,,,
734,Msida,35.8958358794896,14.48998642,MT,False,,,,False,,,,True,µg/m³,2.8666666666666667,3.1,True,µg/m³,87.96666666666665,82.6,True,µg/m³,1533.3333333333333,1800.0,True,µg/m³,3.5,4.1,False,,,
735,Banskobystrický kraj,48.7350006094679,19.15499878,SK,True,µg/m³,35.924749999999996,31.988500000000002,True,µg/m³,19.299766666666667,16.42715,True,µg/m³,12.0504,11.1978,True,µg/m³,51.8125,47.2945,True,µg/m³,774.4739999999999,774.4739999999999,True,µg/m³,8.840375,8.840375,False,,,
736,Grad Beograd,44.82112,20.459113,RS,False,,,,True,µg/m³,26.46072,24.61902,True,µg/m³,31.839096666666666,33.96488,True,µg/m³,48.115611666666666,46.76017,False,,,,False,,,,False,,,
737,Zürich,47.3776165600282,8.53041092115182,CH,True,µg/m³,28.28355,28.0538,True,µg/m³,36.403090000000006,37.46625,True,µg/m³,0.8319624999999999,0.79495,True,µg/m³,33.2141,34.2445,True,µg/m³,416.34999999999997,378.15,True,µg/m³,0.97765,0.98515,False,,,
738,Shenyang,41.78,123.42,CN,True,µg/m³,12.5,12.5,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
739,Shanghai,31.21,121.44,CN,True,µg/m³,52.5,52.5,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
740,Viana do Castelo,41.802222,-8.693889,PT,True,µg/m³,0.0,0.0,True,µg/m³,6.4,6.4,True,µg/m³,66.0,66.0,True,µg/m³,0.0,0.0,False,,,,False,,,,False,,,
741,Krapinsko-zagorska,46.1690555550192,15.6606388888889,HR,True,µg/m³,32.849999999999994,32.849999999999994,False,,,,True,µg/m³,12.3,12.3,True,µg/m³,40.3,40.3,False,,,,False,,,,False,,,
742,Středočeský,49.9579277038574,14.0583000183105,CZ,True,µg/m³,36.5,38.0,True,µg/m³,18.56363636363636,18.7,True,µg/m³,26.5375,28.0,True,µg/m³,46.333333333333336,45.0,True,µg/m³,214.00001333333333,217.00001,True,µg/m³,5.0200000000000005,4.5,False,,,
743,Karpos Municipality,42.0059999994659,21.387,MK,True,µg/m³,108.1385,108.1385,True,µg/m³,18.0929334,18.0929334,True,µg/m³,82.5857,82.5857,True,µg/m³,159.587,159.587,False,,,,False,,,,False,,,
744,Vaud,46.8130974472165,6.94448020280301,CH,True,µg/m³,9.27225,9.27225,True,µg/m³,28.2627,28.12675,True,µg/m³,4.964175,4.97895,True,µg/m³,15.371625000000002,15.047350000000002,True,µg/m³,290.15,279.25,True,µg/m³,0.019749999999999997,0.019749999999999997,False,,,
745,Dublin City,53.353889,-6.278056,IE,True,µg/m³,8.59095975,8.59095975,True,µg/m³,19.649903168,20.62693708,True,µg/m³,53.150649200000004,53.150649200000004,True,µg/m³,14.022813750000001,14.022813750000001,True,µg/m³,0.11213332999999999,0.11116662,True,µg/m³,0.14523972,0.14523972,False,,,
746,Zejtun (Citta' Beland),35.8522911094898,14.53898621,MT,True,µg/m³,5.466666666666666,5.7,False,,,,True,µg/m³,85.83333333333333,86.7,True,µg/m³,4.266666666666667,1.0,False,,,,True,µg/m³,1.8,1.7,False,,,
747,Košický kraj,48.7262669994678,20.42388916,SK,True,µg/m³,31.29981,31.401000000000003,True,µg/m³,16.514443333333336,15.299900000000001,True,µg/m³,41.2355,40.178,True,µg/m³,50.096000000000004,51.186,True,µg/m³,894.9206666666668,961.2339999999999,True,µg/m³,16.26465,16.1176,False,,,
748,Northern Ostrobothnia,65.0433799995895,25.4979,FI,True,µg/m³,3.325,3.25,True,µg/m³,5.947491099999999,5.88,True,µg/m³,27.754114999999995,20.645,True,µg/m³,4.15752995,3.95,False,,,,True,µg/m³,0.66503475,0.66503475,False,,,
749,Trenciansky kraj,48.782652999468,18.04139328,SK,True,µg/m³,35.839999999999996,32.329,True,µg/m³,27.358430000000002,26.67059,True,µg/m³,20.4982,20.4982,True,µg/m³,50.044,44.08,True,µg/m³,758.756,758.756,True,µg/m³,11.369045000000002,11.280395,False,,,
750,Schwyz,47.0673852211321,8.46333371888661,CH,True,µg/m³,5.4625,5.4625,True,µg/m³,6.02415,6.02415,True,µg/m³,59.5098,59.5098,True,µg/m³,5.9069,5.9069,True,µg/m³,142.2,142.2,True,µg/m³,0.21395,0.21395,False,,,
751,Csongrád,46.2666139994637,20.153053,HU,True,µg/m³,32.46307,32.46307,True,µg/m³,33.1864975,33.1864975,False,,,,True,µg/m³,80.4484075,80.4484075,True,µg/m³,1217.2075,1217.2075,True,µg/m³,9.67094875,9.67094875,False,,,
752,Moravskoslezský,49.7209358215332,18.0893058776855,CZ,True,µg/m³,97.96969696969697,88.0,True,µg/m³,29.62702702702703,26.4,True,µg/m³,25.479999999999997,6.0,True,µg/m³,115.58974358974359,115.0,True,µg/m³,1266.5000333333332,1130.500025,True,µg/m³,8.45217391304348,6.7,False,,,
753,Osjecko-baranjska,45.55879166613,18.6987694444444,HR,True,µg/m³,32.95,32.95,True,µg/m³,29.700000000000003,29.700000000000003,True,µg/m³,5.625,5.4,True,µg/m³,46.8,45.650000000000006,True,µg/m³,700.0,700.0,False,,,,False,,,
754,Riga,56.9506059995096,24.115872,LV,False,,,,True,µg/m³,11.397583000000001,11.397583000000001,True,µg/m³,4.958557,4.958557,False,,,,False,,,,True,µg/m³,2.743866,2.743866,False,,,
755,Syddanmark,54.746388216707,10.3891959238991,DK,False,,,,True,µg/m³,5.915,5.085,True,µg/m³,13.58,12.56,False,,,,True,µg/m³,115.0,115.0,False,,,,False,,,
756,Licko-senjska,44.8993333327965,15.6097777777778,HR,True,µg/m³,6.9,6.9,False,,,,False,,,,True,µg/m³,8.75,8.75,False,,,,True,µg/m³,3.1500000000000004,3.1500000000000004,False,,,
757,Pardubický,49.7589950561523,15.7635488510132,CZ,True,µg/m³,46.833333333333336,48.5,True,µg/m³,26.660000000000004,24.9,True,µg/m³,54.96666666666667,55.5,True,µg/m³,52.5,53.0,False,,,,True,µg/m³,2.94,3.2,False,,,
758,Baranya,46.0711097694636,18.22528648,HU,False,,,,True,µg/m³,33.612361875000005,33.36846625,True,µg/m³,38.73340625,38.73340625,True,µg/m³,47.66327375,47.66327375,True,µg/m³,1069.8762375000001,1069.8762375000001,True,µg/m³,6.711921725,6.79100515,False,,,
759,Gharb,36.0670700094886,14.19715309,MT,False,,,,True,µg/m³,8.733333333333333,8.7,True,µg/m³,81.53333333333333,82.5,False,,,,True,µg/m³,0.0,0.0,True,µg/m³,0.4000000000000001,0.4,False,,,
760,Prešovský kraj,48.9308357194684,20.29111671,SK,True,µg/m³,22.729400000000002,22.19,True,µg/m³,14.615762,12.58085,True,µg/m³,22.896150000000002,21.558,True,µg/m³,34.255900000000004,36.587,True,µg/m³,786.364,786.364,True,µg/m³,13.870149999999999,13.870149999999999,False,,,
761,Midtjylland,56.1505584695037,8.42740110752183,DK,False,,,,True,µg/m³,8.094999999999999,4.685,True,µg/m³,12.4275,11.8,False,,,,True,µg/m³,105.0,105.0,False,,,,False,,,
762,Viseu,40.641111,-8.100556,PT,False,,,,True,µg/m³,0.0,0.0,True,µg/m³,71.0,71.0,True,µg/m³,2.0,2.0,False,,,,False,,,,False,,,
763,Jihomoravský,49.1489715576172,16.696216583252,CZ,True,µg/m³,51.166666666666664,51.0,True,µg/m³,21.946666666666665,15.5,True,µg/m³,41.04,40.900000000000006,True,µg/m³,64.94444444444444,63.5,True,µg/m³,377.8333666666667,382.20003,True,µg/m³,5.949999999999999,4.95,False,,,
764,Brodsko-posavska,45.1594722216854,17.9951,HR,True,µg/m³,36.05,36.05,True,µg/m³,27.7,27.7,True,µg/m³,6.6,6.6,False,,,,False,,,,True,µg/m³,1.6,1.6,False,,,
765,Ticino,46.0111113455841,8.95717356317848,CH,True,µg/m³,9.53355,9.49465,True,µg/m³,16.970366666666667,16.97215,True,µg/m³,10.28705,12.1331,True,µg/m³,14.056666666666667,14.2457,True,µg/m³,314.1,314.1,True,µg/m³,0.9001250000000001,0.8933500000000001,False,,,
766,Žilinský kraj,49.0791664094688,19.30252457,SK,True,µg/m³,54.42133333333334,59.5555,True,µg/m³,24.585783333333335,24.53385,True,µg/m³,28.345133333333337,2.0669,True,µg/m³,71.31533333333334,72.8675,True,µg/m³,1298.9689999999998,1236.3249999999998,True,µg/m³,13.689250000000001,13.689250000000001,False,,,
767,Uusimaa,60.3135960714999,24.6894769317978,FI,True,µg/m³,7.931845200000001,8.534972,True,µg/m³,8.127145857142857,7.4336804999999995,True,µg/m³,24.856047500000003,25.709915000000002,True,µg/m³,11.87953191666667,9.4568525,False,,,,True,µg/m³,3.1352740999999997,2.516969,False,,,
768,Veles Municipality,41.7058299994665,21.76529,MK,False,,,,False,,,,True,µg/m³,3.31,3.31,False,,,,True,µg/m³,904.7988399999999,904.7988399999999,True,µg/m³,0.47879335,0.47879335,False,,,
769,Veszprém,47.0911102294647,17.55666542,HU,False,,,,True,µg/m³,29.061397899999996,27.656928649999998,True,µg/m³,31.297497874999998,29.98349725,True,µg/m³,53.686460625,53.83075125,True,µg/m³,847.1131437500001,771.3598750000001,True,µg/m³,9.985845375,10.33639125,False,,,
770,Sjælland,55.6941046893584,12.0886287783964,DK,False,,,,True,µg/m³,5.48,5.48,True,µg/m³,16.88,16.88,False,,,,True,µg/m³,95.0,95.0,False,,,,False,,,
771,Lisboa,38.748611,-9.148889,PT,True,µg/m³,2.6500000000000004,0.0,True,µg/m³,18.821428571428573,11.899999999999999,True,µg/m³,53.0,61.0,True,µg/m³,4.304166666666666,0.0,True,µg/m³,216.08333333333334,232.0,True,µg/m³,0.8099999999999999,0.45,False,,,
772,Istarska,45.291202777241,13.7497777777778,HR,True,µg/m³,14.05,14.05,False,,,,False,,,,True,µg/m³,16.8,16.8,False,,,,False,,,,False,,,
773,Ústecký,50.3765869140625,13.3276224136353,CZ,True,µg/m³,25.571428571428573,24.0,True,µg/m³,17.299999999999997,18.2,True,µg/m³,18.437037037037037,21.1,True,µg/m³,28.53846153846154,29.0,True,µg/m³,531.9700133333334,535.85,True,µg/m³,3.9142857142857146,3.7,False,,,
774,Kicevo Municipality,41.5144499994669,20.95862,MK,False,,,,False,,,,False,,,,True,µg/m³,86.0699,86.0699,False,,,,True,µg/m³,0.23939787,0.23939787,False,,,
775,Ventspils,57.4046329995131,21.591989,LV,False,,,,True,µg/m³,1.9822769999999998,1.9822769999999998,True,µg/m³,41.603516,41.603516,False,,,,False,,,,False,,,,False,,,
776,Južnobački upravni okrug,45.238642,19.835704,RS,False,,,,False,,,,True,µg/m³,33.11367666666667,32.97403,False,,,,False,,,,False,,,,False,,,
777,Kavadarci Municipality,41.4405599994671,22.00723,MK,False,,,,True,µg/m³,46.70905,46.70905,True,µg/m³,8.47999,8.47999,True,µg/m³,76.64495,76.64495,True,µg/m³,1490.6,1490.6,True,µg/m³,1.62259335,1.62259335,False,,,
778,Komárom-Esztergom,47.7900051076054,18.7461331805346,HU,False,,,,True,µg/m³,32.1299075,30.7469075,True,µg/m³,8.80861655,8.34988755,True,µg/m³,59.35896125,59.35896125,True,µg/m³,667.0508312500001,667.5146500000001,True,µg/m³,1.9541817,1.8736639,False,,,
779,Ostrobothnia,63.6791199995738,22.71837,FI,True,µg/m³,4.5,4.5,True,µg/m³,10.025,9.3,True,µg/m³,10.0,10.0,True,µg/m³,5.1,5.1,False,,,,False,,,,False,,,
780,Severnobanatski upravni okrug,45.821483,20.454008,RS,False,,,,False,,,,True,µg/m³,18.55683,16.62168,False,,,,False,,,,False,,,,False,,,
781,Gyor-Moson-Sopron,47.676114611619,16.575008,HU,False,,,,True,µg/m³,17.063664975000002,16.2565635,True,µg/m³,32.82752308333333,24.81201375,True,µg/m³,42.0589003125,41.40070875,True,µg/m³,637.6881166666667,368.79188750000003,True,µg/m³,2.479273275,2.3340138,False,,,
782,Basel-Landschaft,47.5410842894654,7.5832696,CH,True,µg/m³,25.5689,25.5689,True,µg/m³,33.3855,33.3855,True,µg/m³,3.3849,3.3849,True,µg/m³,28.54945,28.54945,False,,,,True,µg/m³,1.6394,1.6394,False,,,
783,Bratislavský kraj,48.1250189994665,17.019722,SK,True,µg/m³,42.08925,43.212500000000006,True,µg/m³,30.605349999999998,30.57195,True,µg/m³,15.799700000000001,15.18,True,µg/m³,52.441199999999995,51.56,True,µg/m³,684.429,683.356,True,µg/m³,23.05465,23.0262,False,,,
784,Lapland,67.9673440876493,24.1122195302226,FI,False,,,,True,µg/m³,1.00577505,1.00577505,True,µg/m³,30.668842974999997,30.853059,True,µg/m³,13.45350956,13.45350956,False,,,,True,µg/m³,0.626735025,0.6106877,False,,,
785,Tetovo Municipality,42.0044399994659,20.96807,MK,False,,,,True,µg/m³,49.927304500000005,49.927304500000005,True,µg/m³,6.24,6.24,True,µg/m³,99.3349,99.3349,True,µg/m³,1821.2,1821.2,True,µg/m³,5.772186700000001,5.772186700000001,False,,,
786,Borsod-Abaúj-Zemplén,48.2180557294667,20.61640358,HU,False,,,,True,µg/m³,35.468423333333334,35.24262125,True,µg/m³,2.456622775,2.3791594,True,µg/m³,48.9777175,46.192205,True,µg/m³,843.15535,796.805625,True,µg/m³,3.0983176166666673,1.8785774000000002,False,,,
787,Northern Savonia,62.893599999565,27.66952,FI,True,µg/m³,0.6499999999999999,0.6499999999999999,True,µg/m³,3.4333333333333336,3.25,True,µg/m³,22.6,22.6,True,µg/m³,2.25,2.2,False,,,,False,,,,False,,,
788,Splitsko-dalmatinska,43.0313333327977,16.1159722222222,HR,False,,,,False,,,,True,µg/m³,84.16666666666667,84.5,False,,,,False,,,,True,µg/m³,3.937,3.813,False,,,
789,Neuchâtel,47.0495154343676,6.97920907168707,CH,False,,,,True,µg/m³,4.24435,4.24435,True,µg/m³,77.62575,77.62575,True,µg/m³,4.0603,4.0603,False,,,,False,,,,False,,,
